id	document	label
4343	결국은 주말시간대에 20프로 실패했구나 역시 스브스는 평일시간대에 21프로 돌파한 김사부2가 최고네 김사부2는 초중반에 21프로 돌파중인데ㄷㄷㄷ 김사부2 한석규 대상 확정 ㄷㄷㄷ	1
21719724	당하는거까지가 보편적인 해석	1
7281	월 200 갈굼받으면서 힘들게 버는 직장인들 힘드신건 알겠는데 돈 많다는 이유로 다른사람 표적질 하면 안되죠~ 도끼 깎아내려봐야 니들 인생만 구차해집니다.	1
21646132	수퍼파파스랑 존스페이버릿 맛있더라	1
3274	도깨비는 1화부터 훅 빠져들어서 감상했는데.. 더킹은 재미있겠지라는 희망으로 지켜보는중...근데 진짜 도깨비가 대박이였구나!!! 다시한번 느끼는중	1
5536	레깅스년들은 맨날 허리꺾고 엉덩이 빼고 지랄임헬스장에서 스쿼트할때도 허리꺾고 지랄들하대요즘 누가 허리 꺾으라고 가르치냐물론 이쁜애들은 뭘하든 상관없슴	0
5838	드디어 해냈구나. 만세~!	1
8630	피해자 할머님들께 힘이 못되어드려 죄송합니다... ㅜㅜ진심으로 할머님들의 남은 여생이 편안하시길 바랍니다.	1
4213	악플러들아. 참 못났다. 남의 노력에 찬물끼얹을 생각말고.본인들이나 돌아봐라.	1
21697584	알려줘서 ㄳ	1
21766586	야겜버튜버가 자기 씬에서 더빙 했을려나?	1
21702311	감사추	1
21827411	본디지는 국룰이징	1
21700862	얘 개꼴인데 너무 유카원툴임ㅋㅋ	1
3435	제발 돌아와 ㅜ	1
21761782	나는 짤에있는 여자애랑 야스 안해서 실망이었어	1
4039	한국 성우들의 몰입감 없는 연기 이건 감독의 연출력 한계	1
21879650	하트털	1
6816	인성도 좋고 윤종신도 가족들도 호감ㅎㅎ 그래서 질투하는 사람들 많은데 그시간에 본인들 ㅎㅌㅊ 인생이나 끌어올리시길	1
5110	대깨문은 정신병 확실함	0
21856148	실비보험 재밌남	1
2745	그럼 군복무도 전화하면 면제되는거네. 오늘부터 시작인가?	1
21797611	잘만들었다 ㅎㄷㄷ 죽은거 까지 표현했네 ㅎㄷ	1
4962	김주혁 전미선 두분은 왜케 쾡한 기분을 주는건지 다른사람관 달른느낌을줌..	1
21802984	모션 어캐만들지는 몰라도 지금 디자인 자체는 잘 뽑은거같은데?	1
3712	걍 짱깨랑 다를게 없음 ㅋㅋ 오히려 더하면 더했지 절대 덜하지 않음 ㅋㅋ 존나 천박하고 교만하고 집단주의적 사고에서 영원히 머물러 있는 병신민족 ㅋㅋ가끔 나타는 선지자들 덕에 그나마 유지되오던게 이제 그마저도 나올수가 없는 사회임 ㅋㅋ	0
5032	지인분들여유있는분들 좀도와드리세요너무안타깝네	1
21854128	황혼기사 모드중에 새스킨이랑 새애니메이션 바꿔주는게 잇는데 그거 적용했으면 거따가 넣어야될걸요	1
21700796	시골성활 상위호환이 응석받이일껄	1
21795405	이것도 좋은 방법이 되겠네요 ^^	1
748	재미 1도 없다	1
4651	찢어지긴 뭘안찢어 훈련소 2주차때 존나뛰어댕기다가 찢어짐	0
6706	오늘도 뼈빠진게12시간일하고 왔더니 온몸이 다아프다 사실 매일 반복되는 이지겨운 삶 잠잘때가 제일 행복 고로 나는 이지구가 멸망해버렸으면 좋겠다	1
15	이런기사 내지마세요.	1
2709	다같이 전화로 휴가연장합시다 좋은세상이야 연장 안해주기만 해봐	1
4009	뚱녀 페티쉬 있는 남자분 아니면 그냥 맛집알림용 지인으로만 생각할듯 혹시보신다면자극받고 살빼세요	0
21780128	고수시네. 입틀막 소리였구나. 난 그냥 느끼는 소리인줄	1
21762555	구글에 치니까 바로 나오는데?	1
3383	응^^ 올겨울 별로 안춥겠군....	1
4547	잼나서 매주말마다꼭 볼거에용	1
8761	기안 나래 시언 뭐 이쪽분들 팬들 같으신데 저번부터 계속 말 막한다고 댓글들 다시던데 그게 한쪽만 그런걸로 보이나요? 서로서로 그러면서 예능하는거자나요~ 제발 무슨 심각하게 궁예질좀 하지마세요!!!	1
21795156	wd 하드	1
21642098	돌아오셨구만	1
4943	감량만 한게 아닌거같던데..방송보다 누구지 했는데	1
21714610	개성있게 잘 그리긴 하는데.. 개성이 너무 넘쳐서 문제지	1
21865042	그림체 순한맛인데 ㄹㅇ	1
8150	ㅈㅇ과 이별한 아별	0
21862907	ㅇㅇ 4만원 모아서 횟수 늘리고 2만원짜리랑 1만5천원짜리도 써봤는데 그만 두더라 뭐가 문제지 모르겠음	1
2429	뭐만하면 공황장애래... 뉘집 개이름이냐	0
21772259	인생 바꿔서 사는거	1
21768585	난 색깔보단 이목구비가 좀 그렇더라	1
7280	등신들. 남한은 대통령이 멍청하고 등신이면 끌어내리기도 하는데 그깟 담배꽁초로 사진 지지는게 뭐가 대수라고. 우린 160대에 140키로 돼지는 정치를 하지도 못한다.	0
451	탑이랑 걸렸을 때 연습생이라고 보도 나왔는데 그때 왜 바로잡지 않고?	1
704	정해인에게 치여서 현생불가. 인생 처음 입덕 내배우 정해인 고맙고 사랑해❤️❤️❤️ 차기작도 너무 기다리게 하지 마여	1
21801235	해결했니 게이야	1
2985	안동에 왜 가셨니껴?집이 안동이니껴?식사는 맛있게 했니껴안동에 마사지는 어떠니껴아 ㅅㅂ 한우 보고 한우먹으로 나가야겠다	0
21802363	너무 대놓고 보여주는 노출보다 막짤처럼 옷에 살짝 비치는 초코볼이 더 꼴리더라구요	1
21768585	스카이림에서도 에보니 메일이 까만 갑옷이자너	1
21714610	메모...	1
1616	여대생 냉찌꺼기 빨아먹고싶다	0
1867	쓰레기들 퉤	0
21631889	좋은 프로그램 개추합네다	1
21876189	as는 해주긴 할 거임	1
6909	시발 그럼 애초에 세계의 좋은 바다를 추천해달라든가	0
21800598	그니깐 1줄요약하면 젖통이랑 뷰지만 안나오면 된다는거지?	1
2410	김건모너도한패그나물에그밥?미우새 그만나와김흥국 김창환 다니절친너도그러부류로보여	0
7863	딸이랑 같이 좀 나와라... 얼굴쥼 보게... 몸매 뒤지드만	0
3293	류이호 잘생겼네	1
21871299	나도 하드 사야되는데	1
4884	아이구 얘는 며칠전부터 이상한 소리 히고 있네	0
21831705	포니테일	1
21776735	(몰라! 콘)	1
21769034	너무 꼴리는거 아니냐구~~~	1
21847400	이걸 쳐보셈 305198	1
9698	머리카락좀 묶어주라.. 애 덥겠다	1
21753078	딱히 선량한 사람들을 지키는거라 생각하지 않아요.	1
21654005	뭐야? 재밌어보이네	1
703	찾아본다고 노력한건 좋은데 장묘시설내에서 처리가 끝나면 폐기물이 아닌게 맞음 ㅇㅇ근데 처리를 끝낸게 아니라 화장 후의 부산물을 갖고 나와서 집에 뒀자나?그건 폐기물이 맞고그걸 도로 장묘시설에 가져가서 납골당 같은곳에 보관하면 괜찮은데그냥 뒷마당에 뿌렸자나??? 이건 폐기물 관리법 위반이 맞음 ㅇㅇ멍청한놈 ㅋㅋ	0
21675521	돈 삥뜯긴놈 대신 찾아주는 거면 배타는곳 제일 오른쪽으로 가면 이벤트 뜸	1
696	와 진짜 여자생얼 보고 깜짝놀람 요즘 한국여자얼굴은 화장+성형은 기본전제를 깔고 만나야함	0
4649	진짜 이 새 끼는 간기갈기 찢어주기고 싶다..	0
4051	LG 대기업은 생각이 없나?저걸 잘만들었다고 출시하는거임?참 아쉽다..시대에 떨어지는 마인드와 핸폰을 어떻게다누해보려는 고집이.	1
8257	사귀다 헤어지면 어때서 결혼하고헤어지는것보다났지그냥 출연하시지^^~	1
21697588	아직도 voice는 계속 나오고 있으니....	1
21716388	용량 컸던걸로아는데	1
21840068	shindou	1
7796	ㅋㅋ 좌빨들 만선이겠구나 홍어가 만선이에요 만선	0
21783448	주인공보다 옆에 있는 고양이녀가 더 꼴리게 생겼네	1
2570	거기서 조사받는게 언론에 노출이 덜됨묘	1
21712556	1&2인데 2를 플레이하려면 어떻게 해야하나요?	1
2066	브라 안했다고 기사 메인에 뜨는 거 자체가 진짜 웃기고 무서운 일. 이게 대단한 일인가? 맞네 틀리네 할 일이야? ㅁㅊ 조선시대인간들. 여성을 이렇게나 옥죄다니.	0
21811456	아 돈낸다고 ㅋㅋ 빨리 아 ㅋㅋ	1
8755	양다리가 잘못됐나?난 일부다처제 우리나라에 도입해야된다나처럼 매력있는사람은 여자하나만 있는게 아깝고 여자들한데 불행이고 경제적손실이다제도만바뀌면 30명정도 사겨서 매일 바꿔서 하고싶다	0
21670228	오른쪽에 있는거	1
4061	오늘도 여자에 미친 일게이들 ㅁㅈㅎ	0
4505	거봐라 결국 정치적으로 코로나 이용해 먹고 있단 뜻이자나 ㅋ	1
21645741	이거 병이라니까 ㄹㅇㅋㅋㅋ	1
21662308	죽일까?	1
21813095	아카콘엔 성인물 사용 못 한다는 규정이 원래 있다	1
21700862	이 작가 씹꼴이지 야겜 하나밖에 없어서 더 만들어줬으면 좋겠음	1
6014	에휴 여편네들 하라는 일은 안하고 드라마나 쳐보니 ㅉㅉ	0
21806033	혹시 모르니 디펜더 외에 카스퍼스키 비트디펜더 무료버전 다운 후 위협요소 검사를 진행해보세요.	1
21648213	오 된다.... 감사합니다! 재밋겟네용	1
21830199	막막하네 어디서부터 시작해야할지	1
21719361	facehugger 머꼴이지 ㅎㅎ	1
9455	학교마다 반에 한명씩은 꼭 있는 븅ㅡ12신들 있잖아?혼자 공상하는거 좋아하고 실실쳐 웃으면서 번역체 쓰는 새ㅡ12끼들그런 새ㅡ12끼들이 하는 망상 모아보면은 이 웹툰 나올거 같은데?	0
21799131	ㄹㅇㅋㅋㅋ	1
21868158	오른쪽에 올라가는 덩굴있음	1
9411	이쁘긴 한데 매력호감 1도 없는 ㅜ매력이 중요해 특히 배우들은	1
21638163	서클 특성상 한번도 출산신 묘사 등은 없었던 것 같던	1
21881261	원래는 9분짜리 곡의 중간 기타솔로였는데 레코드사가 간섭해서 앨범 전체를 구조조정하는 와중에	1
21852704	짜장라면 + 반숙서니사이드업	1
5959	베충이왈:이것은 조작이므니다!! 빨갱이 조사기관 이므니다~ 천황폐하 만세!!	0
21844487	처녀플은 가능한거 같은데 남편이랑만 하는 플레이 가능한가 싶어서 물어봤음	1
843	연하남편 빨던 페미들은 답변하라	0
21866192	마일드한 쪽이네여 ㄳㄳ	1
21715773	일자가 지나가도 사라지지 않습니다.	1
2348	계란으로 바위는 못쳐도 나뭇가지 정돈 부술 수 있다	1
21811609	신데마스인가 그쪽캐일꺼에요	1
21846246	근데 한번 따먹은 이후로도 일주일동안 게임게임게임이라 좀 그래	1
3005	메뚜기 한물 갓지 ㅡ초딩맨 아직도 하네 ㅋㅋ글고대상은 백종원거아니냐 ㆍ 요즘은유튜브가ㅈ대세임 티비안본지 꽤됏다	0
21649507	귀찮은 놈들은 애초에 마인드가 모르는 건 찾아보는게 아니라 물어보는거라 초반 병먹금이 아니면 막을 수 없음.	1
4855	안믿어 이새끼야 어디서 개구라에다가 가짜뉴스질이야	0
21671353	혹시 www파일 안에 www파일이랑 다른 파일들이 같이 들어있는게 아닐까요?	1
21703055	맥스에서 한 4~5회쯤 해보니까 1 오르더라. 체험판때보다 더 빡빡해진듯	1
21876189	걍 G싱크 잊고 풀고 쓰고있는데 딱히 ㅈ같다거나 그렇진 않는다 그냥저냥 돈값정도?	1
9771	페미들아 제발 죽어줘	0
21668739	갓겜임	1
21865047	좋아요	1
21875522	로젠 가르텐 사가, 보스와 야스의 뒤를 이을 희대의 갓작품이네	1
21645645	그러니까 옵션에서 키설정하는게 안먹힌다고...	1
21858411	이게 어딜봐서 젖꼭지임 ㅋㅋ	1
21648259	난 메가쓰면서 게임 700개 받을동안 이런적 한번도 없는데	1
528	카이가 도대체 몇명이냐~이름좀 바꿔라	1
9839	이 노래 들으니깐 옛날 생각나네요 제가 초1때 엄마 몰래 이벤트를 하려고 누나랑 거울보면서 조용히 연습했었는데 그때 수줍어서 못한게 속상하네요 7년이 지난 지금 어머니는 6년전 돌아가셨고 정말후회 되네요 더 불러드릴껄 정말 후회되네요 시간을 되돌리고싶네요	1
8059	여자들얼굴 죄자부담 스럽지 ㅡㅡ 성형을 해서그런가 ㅡ다이상하게생김 ㅡ이번시즌은 이필모 부인 처럼 자연스런얼굴 이 없네	0
21765328	MV면 내가 써둔 글 이대로 해도 될껄	1
21768585	내가 올리고 내가 지웠음	1
21723417	예전에 다운 받은거 같은데 파일 이름 까먹었음 링크 터지기 전에 플레이 한거 같은데;	1
21865676	여캐들 특징같은거 없음?	1
21719514	퀄 좋구만유	1
21790140	hentai의 약자.	1
2358	존나 자꾸 개소리 쳐 할래? 내글에 중대 욕했노? 질 떨어지는 학교라 깠노? 왜 ㅈㄹ이야 자꾸? 너 무슨 피해의식있냐?ㅋㅋ	0
2217	도랐네.. 포퓰리즘 그만해라! 대통령병 걸려서 큰일이네 이색ㅇ기	0
21794294	흠 구할 수 있는 방법이 없는걸까요 예전에 다운받아놨었는데 지워졌나봐요	1
21707796	감사합니다 한번 해보겠습니다	1
21859047	학교에서 기둥같은거 깨라하잖아 최면심도	1
1072	정말 축하드려요 그 나이에 임신 성공하기 쉽지 않은데 하늘이 도왔나봅니다..	1
369	네이버 좆선일 일베 징글징글	0
21749662	도트 좋아하면 낙원유적, 마성 시리즈	1
21720907	콘 검열함??	1
8416	신혜성 이넘이 다 말아먹었지.. 도박 상습범에 음주운전까지	0
6285	유일하게 성공한 인사 정청장님! 다른 분들로 인해 복장터지고 정신 사나운 이시대의 오아시스같은 분이십니다.	1
9293	도끼로 마빡을 걍....	0
5210	유승민은 좀 꺼져라 보수의 배신자 새끼 박근혜 대통령 덕보고 정치생활 했으면서 뒷통수를 때린 비열한 놈	0
1534	서먹한데 같이 어떻게 일해 다른연예인하고 해라	1
789	불쌍한 인간 atm들 ㅋㅋ	0
21793086	dreams of desire, corruption, struggle 이게 시간순임.	1
3043	씨발 아니 지들이나 처먹을것이니 남의나라에 수입하라마라 왜 난리야 먹고싶음 알아서 살건데 이제는 수입도 하라마라 진짜 건방진넘들	0
21837202	막짤 쩐당	1
21794400	입시미술은 그냥 정해진것에 맞춰 빠르고 정확하게 그리기.. 예술에 입시 붙으면 다 그렇게 되더라	1
8309	꼭 보면 엠생/백수/모쏠아다/그지새키일수록 얼굴에 집착을하더라 ㅋㅋㅋ	0
7955	방탄소년단 지민 역시 클라스가 다르죠 팬사랑클라스.	1
21650420	제작진들도 대충 피드백 듣고 수치 조정 정도는 하지 않을까 생각해본다.	1
21669938	그 글로 읽는 거랑 사진으로 보는거랑의 차이가 있잖아요 크기가 어땟느냐의 묘사는 이미 넘치게 봤음. 실물이 궁금해졌	1
2802	와 30대40대 여성비율 실화냐?? 제대로된 연애 못해보고 이런 판타지나 보는 늙다리 여자들 ㅈㄴ 불쌍하다 ㅋㅋ	0
4224	앞에서 사진 포즈잡은 심상정에....뒤에서 땀닦는 류호정.이러니 개그맨개그우먼들이 설 자리가 없다.	1
21640921	자기 사이즈 보다 큰 브라를 입어 살짝 보이는것이 꼴리지	1
21871982	2,3페이지는 대부분 의상관련된 회상들이야	1
8440	이엘리야 보면 혓바닥만 생각남 ㅠㅠㅠ	1
21636756	막 큰거 말고 작은거 들은것들있잖음 ㅋㅋ 큰 딸기들은 아마 여기도 최소 6천원은 했겠지	1
434	육중완도 끝낫네ㅋ	1
1353	사람들 관심에서 점점 멀어졌었는데 이렇게 꺼져가는 불씨를 살리네요 ㅋㅋ	1
7525	김보미가 더 유명하지 않냐? 골프계의 아이돌인데	1
21672709	아 그래? 근데 처녀 트로피인가 뭐 있지않음?	1
21865030	내용 스포가아니고 스포일러라는 프로그램이있으 스포하면 안되지 당연히 ㅋㅋ	1
21753002	얘네꺼 다음꺼인 nlove가 졸잼임	1
5934	억지 사투리 매우 부담됨흡연장면 영화에서 퇴출되야함관람내내 힘들었음	1
21635212	좀 사양타는건 힘들거같은데	1
21719361	근데 얼굴 나오지도 않았는데도 누군지 알꺼 같아...	1
21751070	정액풀장은 모르겠고 정액목욕 cum bath란 픽시브태그는 있음	1
21818267	응애 비번조...	1
1219	와 갓새내기 매장 시킬라고 육갑들 떨고있네진짜면 벌 받아야지만 한사람 말만듣고 왜이럼?아이돌들도 일진출신 많잖아 걔네들은 전부 감싸고 일반인은 죽이려드네;너거 오빠들 부터 매장 시켜라	0
21672874	오 여주물은 아닌거같고 쥔공이 따먹는쪽인가	1
21844023	개념인간 > 촉수, 슬라임 같은 것 > 몬스터 > 인간쓰레기	1
2403	2만원 지원 받자고 대리점 방문해서 명의변경 하라고ㅋㅋㅋ 그리고 선불폰 사용자는 얼칼건데? 이게 전국민 통신비 지원이냐?	1
21643866	headmaster 강추	1
1471	장승조랑 밀어주셍	1
21824054	ㅈㅅ 딴거 다운받았네	1
21794294	저도 뭐 설정 만지고 뭐하디보니까 되더라구요 감사합니다!!	1
100	김일성이 중국말 러시아말을 하는 조선족짱깨라메?? 그거 보고 충격먹음 시발 지금 우리가 중국이랑 싸우고 있다는 거자나	0
9427	돈받고 기사쓰는거같네 ㅋㅋ	1
21634068	수정완료~	1
7771	꼭 둘이 잘되길~~~~좋은소식 목빠지게 기다리고있습니다~^^	1
2050	지우사마 행복하게 잘 사세요.	1
21829937	저새끼 안에 사람 들어가있는게 분명하다	1
21765328	저거까지 포함해서 글을 쓰려고 했는데 저건 이미 올라와있으니 여기 댓글로만 달아줌	1
5825	한부모 가정되셨네요 제발 나라세금 안쓰시길	0
21780039	전자제품은 가격이 빨리 떨어지는 편임. 나중에 사는게 이득 아닐까	1
4653	이소라 엄정화 이영자 홍진경 최진실 김희선 엄청 절친인데 김희선만 겉도는느낌..	1
21745411	프랑켄프랑 재밌었는데	1
21827411	포박물은 좋은데 저 돼지코 만드는건 좀...	1
2663	우리 화사언냐는 걸크지만 저 효린은 여우짓이라구욧!!!!	0
3524	진짜 이 노래 들으면 심장이 초등학생 때로 돌아가는 기분이다. 장난안치고 과거로 갈수있는 유일한 마약같음.	1
21750663	그거 니 인중냄ㅅ....어? 인중에서 딸기향 나면 좋은건가	1
21785064	굿굿	1
21700548	금딸하면서 야겜은 어떻게함	1
1406	나도 14살 둘째되서 저 감정 알짛ㅎㅎㅎ내가 엄마 한테 하고 싶은말 예빈이가 대신 해줘고마워ㅎㅎ	1
21792548	초반에 얻는 팔시온에 보물상자 위치랑 드랍율이랑 있어서	1
21823518	포스트 아포칼립스	1
21850054	어 어디에?	1
682	타이슨 부인 건든놈.. 진짜 대단하다 ㅋㅋㅋ	1
21841151	아 그거! 고마워	1
888	강남 아파트에 인테리어한 게 뭐 대수라고 기자가 나서서 기사까지 쓰냐	1
21667831	ep1 별도고 ep2는 용량이 너무 늘어나니까 ep2.1 0.16 버전까지 따로 / ep2.2 가 요즘 버전업하고 있는 최신 버전인데 0.16 버전 이후 내용이니 내용을 다 볼려면 3개를 받아야겠죠.	1
7617	진짜 정답이네요 ㅋㅋ 작은 적.. 같이 다니는 무리에서도 한명쯤 맘에안드는 친구가있죠 서로 안맞지만 대강 지내는 그러다가 그걸 짚는 순간 서로 등돌리고 불편해지죠	1
21719429	항상 급발진 없게 조심하잔 얘기지 워낙 급발진하기 쉬운 주제다보니	1
21644981	아이폰은 모르겠고 안드는 그냥 다운링크누르면 다운받아짐	1
3855	공수처 설치 하자니까 머저리 꼴통 개돼지 국민들이 찌라시 말만 듣고 또 우왕좌왕하는구나! 이래놓고는 또 통닥정권만들어놓고 또 촛불들고 개고생해서 바꾼다 난리치고 한심한것들	0
7622	죄앙이새키도 쫌	0
505	요즘개념말아처먹은년들이많아서 여자한테 해주면 젊은자지한테 홀려서 집팔아먹을것같아서 못해주겠음 의외로 미친년들 진짜많다	0
21867320	문장 바로 완성되게 더블 클릭하니 번역이 되긴하네요! 근데 매번 광클만 할 수도 없고 ㅠㅠ 아무튼 감사합니다ㅠㅠ	1
21744355	먼 겜임?	1
21834112	화요일이 ㄹㅇ 피곤혀	1
21634061	갠적으론 번역본 보면서 들으니까 순애라는 느낌보단 강간? 이란 느낌이 더 들어서	1
21754043	그냥 두개 열면 열리는게 정상임	1
21814003	감사합니다	1
21645895	물론 직원할인받으면 피자스쿨보다 싸답니다 ㅎㅎ	1
111	어휴... 저 쓰레기젤을 빠는넘이있네고추 썪는다	0
21780332	가끔은 참기름으로 찍어 먹기도 하는데	1
21800869	아니 반디집 아닌거쓰면 안되는경우도 있는걸로 알아서요	1
8296	방탄 박지민 얘기인줄 알고 놀랐네. . .	1
4689	몸이 안 따라준거였네. 마음고생 심했겠다. 그냥 솔직하게 얘기하지...	1
4161	지창욱은 좀 끄지고~	0
6615	내용에 돈벌이 내용이 나오길래..선정도가 아니라 그거도그냥 범죄니까 사장새끼 18년형	0
21661036	질문탭으로 수정	1
1588	대구.경북.포항은 일베틀딱병신들만 있어서 당선됨	0
21770860	나도 1은 스엠아니면 여기서 본거같은데 여긴없데	1
21748707	부모님들 이런거 눈치 잘 채시지만 조용히 계시는경우가 많은거같음	1
21857962	아마도 선생님 아니면 교감이 제일 먼저 먹어볼거같네요....	1
8773	53살 아빠면 어때 아빠가 곽부성인데.... 축하해요	1
2375	임영웅 질린다.똑같은 패턴에 노래	1
9648	ㅎ 아들이 뭔죄야 뭔상관이야 아들한테 어떤 의도도 합의도 없이 이뤄진일을 왜 같이 책임지라고 해	1
21842290	아 이거 최근에 넷플에서 보고 후유증 씨게왔는데 야겜을 보여주면ㅠㅠ 뭔가 그 감정이 퇴색되버린다고ㅠㅠ 일단 합니다. 감사해요!	1
21876189	그럼 G-sync 설정 맞는 거 같은데 역시 네이티브 아니라고 잘 소화 몬하나 보네;;	1
21722231	작가 이름 영어로 아는 사람?	1
21812679	작가 자코츠 < 단행본에 수록	1
5625	제발 ㅇㅂ틀딱보다 니 애비애미한데 신경 쓰라밖에 나오면 니 앱앰이 젤 무식하다	0
21657885	맞는거같은데 혹시 뭔 망간지아시나요?	1
21776141	네 한번 볼게요 감사합니다	1
21794787	40층 아래까지 뚫다보면 그거 쓰는 합성도 아마 열릴거임, 하도 예전에 장비올수집해서 잘 기억이 안나네	1
21806033	갓갓 패치자가 있다면 본인이 한패적용해서 재업로드 해도 될듯	1
3828	딸치는곳 밤꽃냄새 물씬풍기겠노	0
6158	나 현빈 닮았는데ㅋ	1
2281	죽은이 앵간이 우려먹어라 상먼의미	0
21838714	마법소녀 코노하 ~로리퀘2가이덴~	1
6847	김병철 유부남인데 불륜 조장??	1
8449	엄마기다리다라는 말은빼라..그럼 이 엄마는 어떻게 사냐? 이 기레기새꺄. 대가리에 뭐가 들었으면 기사제목을 이 따위로 쓰는거야? 음주한새끼보다 엄마가 더 잘못한것처럼 제목을 써놨네..	0
21767794	한줄씩 Decode 하는 게 아니라	1
21784447	채팅창까지 번역되어있는건 귀하군요.. 받아두겟습니다	1
2829	이소라는 너무 좋은데 진실이 딸 준희는 진짜 싹수가 노란게그냥 이런기사 불필요한 듯 아무도움안됌ㅡㅡ	0
174	니미 씹이나 차단해라.	0
1326	당직병 현씨왈 나는 미복귀로 인식했다. 일개 사병이 왜 미복귀인지를 지가 판단하냐? 간부가 할일을 지가 주제넘게 이빨 털다가 죳된거지..	0
1935	ㅁㅊ개독들	0
2729	뭔 18 쳐먹다가 방송 끝내냐 그냥 혼자 쳐먹어 방송하지말고 면상은 생기다가 만년이 ㅉㅉㅉ	0
21667907	부녀자임	1
2324	여행갔다 하은이랑 셋이서 여행오신거 봤는데 딸과 너무잘놀아주시고 인사도 먼저해주시고 이쁜가족이였어요~ 네가족 행복하세요^^	1
21857345	나도 그러던데	1
6551	예술가들의 아름다운 사랑 응원합니다	1
21842832	'결제태도'	1
5561	중개사 수수료 너무 비싼건 사실이다. 조정 필요하다~. 비싼집이든 싼 집이든 중개사가 하는 일은 같은데 왜 수수료율은 다르게 적용하는건지...	1
8949	옘병 지랄허네	0
6093	한국여자들이 욕하는걸 보니까 송혜교씨 정말 훌륭한 사람이시네요 응원합니다	1
2795	첨에 선수들 사진 나올때 전부 깜찍한 포즈 취하다가 화면바뀌면서 정색하는거 개웃기네 ㅋㅋ	1
7970	야임마 내친구 소방관인데 시골이라가 불안나고 맨날 대기중인데나이 서른중반에 월 세후 사백넘게가져간다등신들 뭣하러 사기업다니노잘릴 걱정없지 이제 국가직되면 혜택 개쩔지사기업 좃소 사장 직원 개새끼들아열심히 손발 잘리고 야근 좃빠지게 해가수출 많이해서 세금 많이내라내친구는 얼굴펴가 차도 벤츠 e300타고일도 개편하지소방관이 그렇게 꿀인줄 몰랐단다힘든척하는거 진짜 가끔이벤트라는데조선소 기타 제조업 사망사고비하면 워라벨 개쩐다고함좃소 대기업 직원들 평생 인생 갈아넣어라 ㅋ나도 소방관되어서 개꿀빨아야지	0
1959	이거 완죤 개새끼네...너돈으로 해줘.	0
6708	많이 고친녀 ㄴ	0
461	오늘 왜이리 쓸데 없는 내용이 많아?	1
10	지연이 얼굴은 더 배우같네...	1
21648539	옹야..재밌어보이네	1
21743753	먄;;	1
9920	가족시트콤이아니라 가족사기극인데ㅋ 비공개해봐야 며칠쉬고 다시 공개해서 돈벌이할텐데 의미있나? 얘는 돈맛을알아버려서 절대 은퇴안하지	1
21637042	아 저도 스토리만 깨고 화상열어서 본거라 잘..	1
4186	ㄹㅇ 내 지능에 자괴감 느낌	1
6663	ㅇㄴ 씨뱅 마약한것도 성추행한것도 아닌데 무안줫다고 존ㄴ 지ㄹㅏㄹ하네ㅋㅋ 여자연예인이 감히 생글거리지 않았다고 기사 헤드라인까지 비꼬기시전	0
9679	일본 혐한들은 공석에서도 말 안가리는거 같은데	0
21789631	마인 와그가 주변 다 잠재워 버리는 애라서 잠든건데 란스가 보고서 좋다구나 하고 바로 박음	1
21702311	RJ289861	1
21820259	Violated heroine 말하는거임?? 검색해보니 쯔꾸르판 에라토호같은데... 캐릭터는 취향인데 어디서 다운로드해야할지를 모르겠네...	1
21855593	오직 모니카만..	1
21857591	대체로 모든 능욕씬이 너무 좋았음. 포르노꺼 빼고 ㅋㅋ	1
21761782	제작자명이 블루 햇이였나?	1
3849	나라가 어지러우면 흉악한 넘들이 설치다고 하더만 그말이 딱 맞네 대깨문들이 설치는 세상이 되더니 이상한 넘들이 득실되는구만	0
21756388	라노벨 만화만 주구장창 읽으면 책을 읽는데 독해력 및 기타 능력은 반대로 떡락함	1
5098	부엉아 싸닥ㅊ 사발려나	0
6889	근데 누구래?	1
522	이채연 진짜 의심된다 집도 잘살고...	1
6022	당한놈이 병신인 나라	0
21671378	ㄹㅇ ㅇㅈ합니다 역레이프 펨돔은 안맞음 ㅡㅡ	1
3088	진짜 그놈의 씹선비질 진절머리가 나네. 아니 그래서 저 헬퍼 작가가 실제로 강간을 했냐고 ㅋㅋㅋ 실제로 여성을 결박했냐고 ㅋㅋㅋ	0
21706610	ㄹㅇ...	1
5642	아;; 재밋게 보고잇었는데 설마 결방도 나는건 아니겠지??? 스태프 한명때매 이게 뭔난리노	1
7238	고승우 변호사 외모만큼이나 훈훈하고 성숙한 태도네요 멋집니다!!!	1
8593	앞으로 휴가 나왔다가 복귀하기 싫으면 병원가서 진찰받고 휴가연장하면 되겠네 이게 대한민국 군대라고 특별한 경우 예외도 가능하다고 했으니 휴가 나왔다 복귀시간 늦은건 다 특별한 경욱가 있는거다 추년 새끼는 되고 흙수저는 안되는건 아니겠지 국방장관이 빨갱이 대변인 질이나 하니 오죽하겠냐	0
9489	여정아 박근혜 누드화 내걸리는 거 못 봤냐? 여기는 대통한테도 삶은소대가리라 부르는데	0
21867320	혹시 게임의 문장 출력속도 조절 가능하면 최대로 해보시겠어요?	1
21835606	유포리아인가 그거일걸?	1
21753752	ㄹㅇ 버전업 되서 같이누르기 없어졌으면;;	1
3305	우리도 그랬던것같은데 머 ㅋ 괜찮아 그러거나 말거나 ㅋ	1
21775236	그리고 낚시 팁좀 줘	1
6958	비싸도 너무 비싸요.ㅠ	1
